index,source,leaning,reliability_score,bias_score,vader_comment,comment,vader_transcript,clean_comment
5,fox_news,Right,35.83,11.06,"{'compound': 0.2794, 'positive': 0.138, 'neutral': 0.803, 'negative': 0.059}","Thank you for holding Trump accountable. Nothing wrong with being a Republican. I just hate when people don’t have a backbone and idolize Trump. Trump does good things, but his tariff plan is not financially sound.",,"thank you for holding trump accountable. nothing wrong with being a republican. i just hate when people don’t have a backbone and idolize trump. trump does good things, but his tariff plan is not financially sound."
5,fox_news,Right,35.83,11.06,"{'compound': -0.5848, 'positive': 0.0, 'neutral': 0.678, 'negative': 0.322}",DIDN’T TRUMP FAIL AT EVERY BUSINESS VENTURE? EVERY BUSINESS!,,didn’t trump fail at every business venture? every business!
5,fox_news,Right,35.83,11.06,"{'compound': 0.9041, 'positive': 0.352, 'neutral': 0.576, 'negative': 0.071}","There are other countries Canada and Mexico can trade with.  Lesson learned,  we hopefully will not put all our trust and good faith in trading with USA.   TRUST HAS BEEN BROKEN!",,"there are other countries canada and mexico can trade with.  lesson learned,  we hopefully will not put all our trust and good faith in trading with usa.   trust has been broken!"
5,fox_news,Right,35.83,11.06,"{'compound': 0.6476, 'positive': 0.346, 'neutral': 0.654, 'negative': 0.0}","Thank you, for getting investment back in Europe! Thank you mr Trump",,"thank you, for getting investment back in europe! thank you mr trump"
5,fox_news,Right,35.83,11.06,"{'compound': -0.4871, 'positive': 0.045, 'neutral': 0.847, 'negative': 0.108}","I said it and people fought me, 1) tariffs will increase the price of products and making those products in the USA will triple or quadruple the price of those products, so can someone tell how will  the cost of living get lower with these policies????",,"i said it and people fought me, 1) tariffs will increase the price of products and making those products in the usa will triple or quadruple the price of those products, so can someone tell how will  the cost of living get lower with these policies????"
5,fox_news,Right,35.83,11.06,"{'compound': 0.3612, 'positive': 0.238, 'neutral': 0.762, 'negative': 0.0}",Trump will tariff FOX Business channel like never before.,,trump will tariff fox business channel like never before.
5,fox_news,Right,35.83,11.06,"{'compound': 0.4199, 'positive': 0.134, 'neutral': 0.791, 'negative': 0.075}","Gee, someone on Fox who says Trump tariffs are bad. Maybe they should interview Brian Glenn who will say they are the greatest thing ever...and why doesn't Zelensky wear a suit? These are the important questions we need to know!",,"gee, someone on fox who says trump tariffs are bad. maybe they should interview brian glenn who will say they are the greatest thing ever...and why doesn't zelensky wear a suit? these are the important questions we need to know!"
5,fox_news,Right,35.83,11.06,"{'compound': 0.0258, 'positive': 0.087, 'neutral': 0.83, 'negative': 0.083}",If you voted for anyone on the Epstien flight logs please stop trying to tell the rest of us how to live our lives ,,if you voted for anyone on the epstien flight logs please stop trying to tell the rest of us how to live our lives
5,fox_news,Right,35.83,11.06,"{'compound': -0.5524, 'positive': 0.034, 'neutral': 0.884, 'negative': 0.082}","The reason jobs have left this country is because of labor costs.  Its a lot cheaper to make products when you are paying people $2 an hour.  Labor is actually more expensive in Canada, so attacking them makes no sense. We actually need their resources.  Mexico does make sense,  labor is much cheaper.  China makes sense, so  would a lot of other Asian countries like Vietnam and Malaysia.",,"the reason jobs have left this country is because of labor costs.  its a lot cheaper to make products when you are paying people $2 an hour.  labor is actually more expensive in canada, so attacking them makes no sense. we actually need their resources.  mexico does make sense,  labor is much cheaper.  china makes sense, so  would a lot of other asian countries like vietnam and malaysia."
5,fox_news,Right,35.83,11.06,"{'compound': 0.4199, 'positive': 0.318, 'neutral': 0.682, 'negative': 0.0}",Thank you FOX for calling this out!,,thank you fox for calling this out!
5,fox_news,Right,35.83,11.06,"{'compound': 0.2869, 'positive': 0.061, 'neutral': 0.939, 'negative': 0.0}",tariffs are a tax on the specific consumers.....money goes into the treasury from the tariffs....Trump will then reduce taxes....soooo.....who pays the tax? The average consumer...who does Trump give the tax break to? stay tuned......,,tariffs are a tax on the specific consumers.....money goes into the treasury from the tariffs....trump will then reduce taxes....soooo.....who pays the tax? the average consumer...who does trump give the tax break to? stay tuned......
5,fox_news,Right,35.83,11.06,"{'compound': -0.5719, 'positive': 0.0, 'neutral': 0.63, 'negative': 0.37}","At least, he will lower the debt  of the country...",,"at least, he will lower the debt  of the country..."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Trump is a doofus! ,,trump is a doofus!
5,fox_news,Right,35.83,11.06,"{'compound': -0.296, 'positive': 0.041, 'neutral': 0.879, 'negative': 0.079}","We tend to have a short-sighted approach. It’s not just about inflation—we’re also driving Canada, Mexico, and the EU to consider China as a key economic partner. Meanwhile, many people abroad are starting to move away from purchasing U.S.-made goods. As the saying goes, if we play with fire,  we’re bound to get burned.",,"we tend to have a short-sighted approach. it’s not just about inflation—we’re also driving canada, mexico, and the eu to consider china as a key economic partner. meanwhile, many people abroad are starting to move away from purchasing u.s.-made goods. as the saying goes, if we play with fire,  we’re bound to get burned."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","After voting for him, I find myself rooting for Europe and Canada and booing my own country.",,"after voting for him, i find myself rooting for europe and canada and booing my own country."
5,fox_news,Right,35.83,11.06,"{'compound': 0.7243, 'positive': 0.302, 'neutral': 0.698, 'negative': 0.0}",We are on our end of days!!! Goodluck to all of us!!! God bless us all...,,we are on our end of days!!! goodluck to all of us!!! god bless us all...
5,fox_news,Right,35.83,11.06,"{'compound': -0.2755, 'positive': 0.0, 'neutral': 0.959, 'negative': 0.041}",How does this make sense to run on making things more affordable and implement a bunch of inflationary policies.  Also fentanyl flowing across Canadian US border is not material like 40 pounds vs over 20000 pounds in Mexico border.  Treating Canada the same as Mexico is disrespectful for drug trafficking,,how does this make sense to run on making things more affordable and implement a bunch of inflationary policies.  also fentanyl flowing across canadian us border is not material like 40 pounds vs over 20000 pounds in mexico border.  treating canada the same as mexico is disrespectful for drug trafficking
5,fox_news,Right,35.83,11.06,"{'compound': -0.3736, 'positive': 0.0, 'neutral': 0.881, 'negative': 0.119}","We are already there with high prices, no one can afford to live as it is, where have you been??",,"we are already there with high prices, no one can afford to live as it is, where have you been??"
5,fox_news,Right,35.83,11.06,"{'compound': -0.5667, 'positive': 0.0, 'neutral': 0.72, 'negative': 0.28}","first there are tariffs, then no tariffs and now more tariffs, then no tariffs.",,"first there are tariffs, then no tariffs and now more tariffs, then no tariffs."
5,fox_news,Right,35.83,11.06,"{'compound': 0.2382, 'positive': 0.042, 'neutral': 0.958, 'negative': 0.0}","I realized that the secret to making a million is saving for a better investment. I invested 30k in crypto and made about $246k, but guess what? I put it all back and traded again and now I am rounding up close to a million.",,"i realized that the secret to making a million is saving for a better investment. i invested 30k in crypto and made about $246k, but guess what? i put it all back and traded again and now i am rounding up close to a million."
5,fox_news,Right,35.83,11.06,"{'compound': -0.6369, 'positive': 0.151, 'neutral': 0.459, 'negative': 0.39}",Are you sorry yet...This tariff war is the dumbest move ever have fun people...,,are you sorry yet...this tariff war is the dumbest move ever have fun people...
5,fox_news,Right,35.83,11.06,"{'compound': 0.5859, 'positive': 0.16, 'neutral': 0.772, 'negative': 0.068}",It will be interesting to see how long Trump's supporters stick with him when the cost of living goes up for them. Trudeau thought Canadians would continue to back his horrible climate policies. The support faded quickly when the cost of everything went up.,,it will be interesting to see how long trump's supporters stick with him when the cost of living goes up for them. trudeau thought canadians would continue to back his horrible climate policies. the support faded quickly when the cost of everything went up.
5,fox_news,Right,35.83,11.06,"{'compound': -0.1027, 'positive': 0.217, 'neutral': 0.602, 'negative': 0.181}",Trump got a call from the car lobby and caved like a coward ,,trump got a call from the car lobby and caved like a coward
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Who has the crystal ball that says these other countries will keep their tariffs?
If they have 0%  tariffs then the USA reciprocate with a 0% tariffs. 
It can go up, down or the same.",,"who has the crystal ball that says these other countries will keep their tariffs? if they have 0%  tariffs then the usa reciprocate with a 0% tariffs.  it can go up, down or the same."
5,fox_news,Right,35.83,11.06,"{'compound': -0.296, 'positive': 0.0, 'neutral': 0.833, 'negative': 0.167}",The sound of crickets and no economists when Biden was in office.,,the sound of crickets and no economists when biden was in office.
5,fox_news,Right,35.83,11.06,"{'compound': -0.8555, 'positive': 0.03, 'neutral': 0.721, 'negative': 0.249}","is anyone talking about what effects the other countries will experience? Loss of sales, unemployment due to no buyers...something says an equilibrium will be found quickly because both sides will want to lessen the pain. Equilibrium.",,"is anyone talking about what effects the other countries will experience? loss of sales, unemployment due to no buyers...something says an equilibrium will be found quickly because both sides will want to lessen the pain. equilibrium."
5,fox_news,Right,35.83,11.06,"{'compound': -0.2411, 'positive': 0.0, 'neutral': 0.803, 'negative': 0.197}",I am not sure i am watching Fox News.,,i am not sure i am watching fox news.
5,fox_news,Right,35.83,11.06,"{'compound': 0.7783, 'positive': 0.225, 'neutral': 0.775, 'negative': 0.0}",Getting our own steel and lumber cranked up will take a little time but thats whats best for America long term.,,getting our own steel and lumber cranked up will take a little time but thats whats best for america long term.
5,fox_news,Right,35.83,11.06,"{'compound': 0.3182, 'positive': 0.119, 'neutral': 0.881, 'negative': 0.0}","Tariffs should be targeted to specific industries/sectors where you have local competitors, otherwise is just plain price increase...",,"tariffs should be targeted to specific industries/sectors where you have local competitors, otherwise is just plain price increase..."
5,fox_news,Right,35.83,11.06,"{'compound': 0.7845, 'positive': 0.53, 'neutral': 0.47, 'negative': 0.0}","I am pleasantly surprised. Fox, keep up the good work.",,"i am pleasantly surprised. fox, keep up the good work."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",My wallet got chilled ,,my wallet got chilled
5,fox_news,Right,35.83,11.06,"{'compound': 0.4939, 'positive': 0.198, 'neutral': 0.802, 'negative': 0.0}",Home builders are down bc they can’t sell a home to save their lives,,home builders are down bc they can’t sell a home to save their lives
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","""the art if the deal"" ",,"""the art if the deal"""
5,fox_news,Right,35.83,11.06,"{'compound': 0.5574, 'positive': 0.261, 'neutral': 0.739, 'negative': 0.0}",Well it looks like some of the rats (Fox) are getting off the ship. Kinda ,,well it looks like some of the rats (fox) are getting off the ship. kinda
5,fox_news,Right,35.83,11.06,"{'compound': 0.4404, 'positive': 0.244, 'neutral': 0.756, 'negative': 0.0}",America needs to learn how to build our homes better,,america needs to learn how to build our homes better
5,fox_news,Right,35.83,11.06,"{'compound': 0.0382, 'positive': 0.157, 'neutral': 0.696, 'negative': 0.147}",How come these guys on Fox aren't that insane like the rest.,,how come these guys on fox aren't that insane like the rest.
5,fox_news,Right,35.83,11.06,"{'compound': 0.7964, 'positive': 0.264, 'neutral': 0.66, 'negative': 0.077}","When the riches pockets get effected they freak out, that does not mean the average should view this the same. Wasnt everyone saying trump only cares about the rich",,"when the riches pockets get effected they freak out, that does not mean the average should view this the same. wasnt everyone saying trump only cares about the rich"
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Just one month of higher car prices? Who are you kidding….,,just one month of higher car prices? who are you kidding….
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Agent Donald Krasnov the economist:(,,agent donald krasnov the economist:(
5,fox_news,Right,35.83,11.06,"{'compound': 0.3597, 'positive': 0.052, 'neutral': 0.906, 'negative': 0.042}","It'll most likely get a little worse before it starts getting better. Imported steel and lumber may go up in price, however local steel mills and lumber companies will begin to ramp up production to fill the demand. This will create jobs here in the U.S. and help our economy. I remember when you could buy many things that were ""Made in the U.S.A."" before all the manufacturing went overseas to Japan.. then Japanese products got more expensive and China became a competitor and took the market.  Fact is that if we don't have the capabilities to produce things here in the U.S., we are vulnerable to supply chain issues and dependent on others. We can look at how much other nations are paying on the joint efforts we're in together and tell how few we can really count on.",,"it'll most likely get a little worse before it starts getting better. imported steel and lumber may go up in price, however local steel mills and lumber companies will begin to ramp up production to fill the demand. this will create jobs here in the u.s. and help our economy. i remember when you could buy many things that were ""made in the u.s.a."" before all the manufacturing went overseas to japan.. then japanese products got more expensive and china became a competitor and took the market.  fact is that if we don't have the capabilities to produce things here in the u.s., we are vulnerable to supply chain issues and dependent on others. we can look at how much other nations are paying on the joint efforts we're in together and tell how few we can really count on."
5,fox_news,Right,35.83,11.06,"{'compound': -0.7105, 'positive': 0.0, 'neutral': 0.945, 'negative': 0.055}","I work in fencing. These increases in lumber and steel costs will undoubtedly affect the prices we are able to offer. If this makes customers a bit squeamish at the same time it could be a major issue. That being said the only way to fix the issue over the long term and to close the gap between foreign and American production is to cut the cost of compliance. It’s the cost we impose on ourselves that makes us “uncompetitive”.  So then why the question is, are those other countries able to hold out longer than us. How will this affect them, will they be able to hold steady and force us to change tactics? I know it’s gonna hurt me, it’s gonna hurt us, but what will it do to them and do they have the stomach for it?",,"i work in fencing. these increases in lumber and steel costs will undoubtedly affect the prices we are able to offer. if this makes customers a bit squeamish at the same time it could be a major issue. that being said the only way to fix the issue over the long term and to close the gap between foreign and american production is to cut the cost of compliance. it’s the cost we impose on ourselves that makes us “uncompetitive”.  so then why the question is, are those other countries able to hold out longer than us. how will this affect them, will they be able to hold steady and force us to change tactics? i know it’s gonna hurt me, it’s gonna hurt us, but what will it do to them and do they have the stomach for it?"
5,fox_news,Right,35.83,11.06,"{'compound': -0.4019, 'positive': 0.089, 'neutral': 0.69, 'negative': 0.222}",Economists have been warning of dooms day for the past 20 years and everyone is just fine,,economists have been warning of dooms day for the past 20 years and everyone is just fine
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Goodbye USA.,,goodbye usa.
5,fox_news,Right,35.83,11.06,"{'compound': 0.5719, 'positive': 0.296, 'neutral': 0.578, 'negative': 0.126}","I'm favoured financially with Bitcoin ETFs, Thank you buddy.$63,700 biweekly profit regardless of how bad it gets on the economy.",,"i'm favoured financially with bitcoin etfs, thank you buddy.$63,700 biweekly profit regardless of how bad it gets on the economy."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Even Jesus overturned tables in the temple to drive out merchants,,even jesus overturned tables in the temple to drive out merchants
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",America used to make a lot of quality things that would last for years.  ,,america used to make a lot of quality things that would last for years.
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",I dint think the guest was saying what the host wanted to hear ,,i dint think the guest was saying what the host wanted to hear
5,fox_news,Right,35.83,11.06,"{'compound': -0.1531, 'positive': 0.183, 'neutral': 0.583, 'negative': 0.233}",Why all those lies? They aren’t helping his cause.,,why all those lies? they aren’t helping his cause.
5,fox_news,Right,35.83,11.06,"{'compound': 0.4767, 'positive': 0.307, 'neutral': 0.693, 'negative': 0.0}",Trumps sheep applauding are they  all that spineless,,trumps sheep applauding are they  all that spineless
5,fox_news,Right,35.83,11.06,"{'compound': -0.1779, 'positive': 0.091, 'neutral': 0.792, 'negative': 0.117}",I’m excited to see more businesses move back to the US. It’s sad to see them go in the last couple of decades.,,i’m excited to see more businesses move back to the us. it’s sad to see them go in the last couple of decades.
5,fox_news,Right,35.83,11.06,"{'compound': -0.0516, 'positive': 0.112, 'neutral': 0.769, 'negative': 0.119}",Sometimes you have to undergo something unpleasant to get a good outcome. How about our trading partners get rid of their tariffs,,sometimes you have to undergo something unpleasant to get a good outcome. how about our trading partners get rid of their tariffs
5,fox_news,Right,35.83,11.06,"{'compound': -0.7717, 'positive': 0.0, 'neutral': 0.511, 'negative': 0.489}",When the economists is wrong will he be fired,,when the economists is wrong will he be fired
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Tariffs are a sales tax on Americans, Trump is raising taxes “without raising taxes” on Americans…",,"tariffs are a sales tax on americans, trump is raising taxes “without raising taxes” on americans…"
5,fox_news,Right,35.83,11.06,"{'compound': -0.6908, 'positive': 0.032, 'neutral': 0.851, 'negative': 0.117}","no no, I disagree. We will have a lot of choices to pick products which we would like to buy. Of course, no body will be willing to spend more money to buy  expensive stuffs. People will start to buy domestic products for a cheaper price or buy from traders that can provide cheaper options.  The Exporters will have to lower their product prices to equal to the pre=tariffs to find buyers.",,"no no, i disagree. we will have a lot of choices to pick products which we would like to buy. of course, no body will be willing to spend more money to buy  expensive stuffs. people will start to buy domestic products for a cheaper price or buy from traders that can provide cheaper options.  the exporters will have to lower their product prices to equal to the pre=tariffs to find buyers."
5,fox_news,Right,35.83,11.06,"{'compound': -0.1779, 'positive': 0.0, 'neutral': 0.825, 'negative': 0.175}",why the heck are these weird avatars always here,,why the heck are these weird avatars always here
5,fox_news,Right,35.83,11.06,"{'compound': -0.1027, 'positive': 0.115, 'neutral': 0.754, 'negative': 0.131}",The failed real estate developer and jack of all trades knows what’s better for the U.S.  economy than thousands of economists,,the failed real estate developer and jack of all trades knows what’s better for the u.s.  economy than thousands of economists
5,fox_news,Right,35.83,11.06,"{'compound': 0.8885, 'positive': 0.512, 'neutral': 0.488, 'negative': 0.0}","But Trump said he doesn’t need Canadian lumber, energy etc. good luck America.",,"but trump said he doesn’t need canadian lumber, energy etc. good luck america."
5,fox_news,Right,35.83,11.06,"{'compound': -0.4932, 'positive': 0.105, 'neutral': 0.612, 'negative': 0.283}","So, a boycott of U.S. products is, no sales, no tarriffs! I'll do that!",,"so, a boycott of u.s. products is, no sales, no tarriffs! i'll do that!"
5,fox_news,Right,35.83,11.06,"{'compound': 0.5267, 'positive': 0.132, 'neutral': 0.868, 'negative': 0.0}","I live in Oregon, been working in mills for over a decade. There’s plenty of lumber in Oregon to go around, heard Alaska is going to increase lumber production as well",,"i live in oregon, been working in mills for over a decade. there’s plenty of lumber in oregon to go around, heard alaska is going to increase lumber production as well"
5,fox_news,Right,35.83,11.06,"{'compound': -0.4767, 'positive': 0.0, 'neutral': 0.838, 'negative': 0.162}",Economist is in the habit of being wrong about Trump. (& about whole lot of other things),,economist is in the habit of being wrong about trump. (& about whole lot of other things)
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Way to go America,,way to go america
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Steel and lumber can't be produced in America, because??????",,"steel and lumber can't be produced in america, because??????"
5,fox_news,Right,35.83,11.06,"{'compound': 0.4215, 'positive': 0.203, 'neutral': 0.797, 'negative': 0.0}",Trump likes to serve “scrambled eggs” and “ eggs Benedict”…to Americans ……………,,trump likes to serve “scrambled eggs” and “ eggs benedict”…to americans ……………
5,fox_news,Right,35.83,11.06,"{'compound': -0.1263, 'positive': 0.122, 'neutral': 0.738, 'negative': 0.14}","""Trump's tax and tariff plans is just a really bad idea.""
Simon Johnson, a co-winner of the 2024 Nobel Prize in Economics",,"""trump's tax and tariff plans is just a really bad idea."" simon johnson, a co-winner of the 2024 nobel prize in economics"
5,fox_news,Right,35.83,11.06,"{'compound': 0.0516, 'positive': 0.101, 'neutral': 0.804, 'negative': 0.094}",Man republican companies are going to be hurting with how Canada is removing their products from shelves. Hope they rethink their vote every single day.,,man republican companies are going to be hurting with how canada is removing their products from shelves. hope they rethink their vote every single day.
5,fox_news,Right,35.83,11.06,"{'compound': -0.3182, 'positive': 0.061, 'neutral': 0.841, 'negative': 0.099}","Trudeau talks to Trump. Trudeau, the guy who says ""budgets balance themselves"", and what was the other stupid one, oh ya, "" forgive me if I don't think about the economy"".",,"trudeau talks to trump. trudeau, the guy who says ""budgets balance themselves"", and what was the other stupid one, oh ya, "" forgive me if i don't think about the economy""."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Fox with one leg over the fence, just in case...",,"fox with one leg over the fence, just in case..."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",We will tariff right back🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦,,we will tariff right backflag  canadaflag  canadaflag  canadaflag  canadaflag  canada
5,fox_news,Right,35.83,11.06,"{'compound': -0.0516, 'positive': 0.099, 'neutral': 0.794, 'negative': 0.107}",This sounds like it's going to cause insane amounts of inflation... This could be a nightmare for our country for a while ,,this sounds like it's going to cause insane amounts of inflation... this could be a nightmare for our country for a while
5,fox_news,Right,35.83,11.06,"{'compound': 0.765, 'positive': 0.398, 'neutral': 0.602, 'negative': 0.0}",Great to hear a Fox presentation actually telling it like it is.,,great to hear a fox presentation actually telling it like it is.
5,fox_news,Right,35.83,11.06,"{'compound': 0.2263, 'positive': 0.042, 'neutral': 0.958, 'negative': 0.0}","The USA should take the tariffs off, they should give consequences to industries going abroad if the goal is to keep jobs home. What Trump is doing now is punching his allies in the face and getting surprised from the punch he gets back",,"the usa should take the tariffs off, they should give consequences to industries going abroad if the goal is to keep jobs home. what trump is doing now is punching his allies in the face and getting surprised from the punch he gets back"
5,fox_news,Right,35.83,11.06,"{'compound': 0.6597, 'positive': 0.474, 'neutral': 0.526, 'negative': 0.0}",Thanks Fox News for tell like it is,,thanks fox news for tell like it is
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",He's a simpleton who doesn't understand how tariffs work.,,he's a simpleton who doesn't understand how tariffs work.
5,fox_news,Right,35.83,11.06,"{'compound': 0.501, 'positive': 0.146, 'neutral': 0.795, 'negative': 0.06}",I wonder if all these YouTube conservative podcasters have seen this video. All of them are defending Trump by saying he’s just being strategic lol. Clearly this tariff plan is just not smart.,,i wonder if all these youtube conservative podcasters have seen this video. all of them are defending trump by saying he’s just being strategic lol. clearly this tariff plan is just not smart.
5,fox_news,Right,35.83,11.06,"{'compound': -0.0516, 'positive': 0.112, 'neutral': 0.769, 'negative': 0.119}",What crab Trump talking his American people are suffering the prices had gone up soon we hope you all will kick out,,what crab trump talking his american people are suffering the prices had gone up soon we hope you all will kick out
5,fox_news,Right,35.83,11.06,"{'compound': -0.4767, 'positive': 0.0, 'neutral': 0.693, 'negative': 0.307}",JD is going to end worse than pence,,jd is going to end worse than pence
5,fox_news,Right,35.83,11.06,"{'compound': -0.2023, 'positive': 0.084, 'neutral': 0.8, 'negative': 0.116}","um, you all voted for it over there (well, a majority did anyway), so, either educate those MAGA or suck it up...",,"um, you all voted for it over there (well, a majority did anyway), so, either educate those maga or suck it up..."
5,fox_news,Right,35.83,11.06,"{'compound': -0.25, 'positive': 0.212, 'neutral': 0.531, 'negative': 0.257}",Yes it’s a freaking nightmare.  Impulsive moves are punished.  This wasn’t thought out well at all.,,yes it’s a freaking nightmare.  impulsive moves are punished.  this wasn’t thought out well at all.
5,fox_news,Right,35.83,11.06,"{'compound': -0.9486, 'positive': 0.053, 'neutral': 0.725, 'negative': 0.221}","So T is causing the most unfathomable for businesses and industries right now.  Threaten Tariffs and the delay or minimize and then threaten again and delay and then threaten again and delay.  How can any responsible business reporter not be calling him out for this!?!?  It is sending stocks in free fall, nobody knows what to expect or how to manage their businesses at all!  As a businessman himself, T should know this is disastrous, irresponsible and to say he is a master negotiator?  You gottabekiddinme!!!",,"so t is causing the most unfathomable for businesses and industries right now.  threaten tariffs and the delay or minimize and then threaten again and delay and then threaten again and delay.  how can any responsible business reporter not be calling him out for this!?!?  it is sending stocks in free fall, nobody knows what to expect or how to manage their businesses at all!  as a businessman himself, t should know this is disastrous, irresponsible and to say he is a master negotiator?  you gottabekiddinme!!!"
5,fox_news,Right,35.83,11.06,"{'compound': -0.7425, 'positive': 0.0, 'neutral': 0.799, 'negative': 0.201}",Tariffs are an act of war. To think they are anything less than is extremely naive. Canada and other countries targeted by American tariffs must respond accordingly.,,tariffs are an act of war. to think they are anything less than is extremely naive. canada and other countries targeted by american tariffs must respond accordingly.
5,fox_news,Right,35.83,11.06,"{'compound': -0.1406, 'positive': 0.066, 'neutral': 0.845, 'negative': 0.089}",It's about time FOX steps up and defends the truth for the American people. Tariffs hurt everyone but none more than working people.,,it's about time fox steps up and defends the truth for the american people. tariffs hurt everyone but none more than working people.
5,fox_news,Right,35.83,11.06,"{'compound': -0.6114, 'positive': 0.0, 'neutral': 0.723, 'negative': 0.277}",Tariffs will only hurt consumer spendings. We've all been there before. It doesn't solve anything...,,tariffs will only hurt consumer spendings. we've all been there before. it doesn't solve anything...
5,fox_news,Right,35.83,11.06,"{'compound': -0.5423, 'positive': 0.0, 'neutral': 0.632, 'negative': 0.368}",Even FOX news says this is bad.,,even fox news says this is bad.
5,fox_news,Right,35.83,11.06,"{'compound': -0.875, 'positive': 0.117, 'neutral': 0.584, 'negative': 0.299}","Tariffs are a bad idea. Hoover caused the Great Depression with tariffs of 1930. The stock market crash of 1929 started a recession for sure. The 1930 tariff turned that into a deep, dark depression that lasted 10 years.",,"tariffs are a bad idea. hoover caused the great depression with tariffs of 1930. the stock market crash of 1929 started a recession for sure. the 1930 tariff turned that into a deep, dark depression that lasted 10 years."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Americans did not vote for hyperinflation.,,americans did not vote for hyperinflation.
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",The whole world gets it but trump doesn't howbis this even happening?,,the whole world gets it but trump doesn't howbis this even happening?
5,fox_news,Right,35.83,11.06,"{'compound': -0.4515, 'positive': 0.0, 'neutral': 0.898, 'negative': 0.102}","What happened? Fox investors multi-millionaires and GOP donors are losing money in the market, so they suddenly got the spine to ""tell it as it is"" ?  ",,"what happened? fox investors multi-millionaires and gop donors are losing money in the market, so they suddenly got the spine to ""tell it as it is"" ?"
5,fox_news,Right,35.83,11.06,"{'compound': 0.5106, 'positive': 0.268, 'neutral': 0.732, 'negative': 0.0}",Finally someone with a spine being honest on Fox News ,,finally someone with a spine being honest on fox news
5,fox_news,Right,35.83,11.06,"{'compound': -0.0258, 'positive': 0.088, 'neutral': 0.822, 'negative': 0.091}","Regardless of what happens with Tariffs, the damage is already done. Canada is developing trade relationships with partners that can be trusted. The impact on the economy will be long term.",,"regardless of what happens with tariffs, the damage is already done. canada is developing trade relationships with partners that can be trusted. the impact on the economy will be long term."
5,fox_news,Right,35.83,11.06,"{'compound': -0.8607, 'positive': 0.0, 'neutral': 0.807, 'negative': 0.193}",I think loosing your standing in the world is way more damaging in the long run. Even if tariffs are lifted the US will not be trusted by anyone again. Siding with Russia is also going to hurt your standing in the world.,,i think loosing your standing in the world is way more damaging in the long run. even if tariffs are lifted the us will not be trusted by anyone again. siding with russia is also going to hurt your standing in the world.
5,fox_news,Right,35.83,11.06,"{'compound': -0.296, 'positive': 0.0, 'neutral': 0.732, 'negative': 0.268}","No way, Fox turned Fox on Trump ",,"no way, fox turned fox on trump"
5,fox_news,Right,35.83,11.06,"{'compound': -0.5707, 'positive': 0.0, 'neutral': 0.856, 'negative': 0.144}",What a stupid thing to do. Even Ferris Bueller’s teacher knew that tariffs didn’t work because they had been done before! Anyone anyone?,,what a stupid thing to do. even ferris bueller’s teacher knew that tariffs didn’t work because they had been done before! anyone anyone?
5,fox_news,Right,35.83,11.06,"{'compound': 0.4939, 'positive': 0.127, 'neutral': 0.873, 'negative': 0.0}",Murdoch should close Fox News and save a few dollars and transmit RT (Russia) news - the rhetoric is almost the same now,,murdoch should close fox news and save a few dollars and transmit rt (russia) news - the rhetoric is almost the same now
